batch_id,proposal_count,entropy_domain_count,accepted_count,accepted_fraction,minimum_accepted_margin
471,262144,262144,51,0.000194549560546875,0.0006361124071903035
472,262144,262144,53,0.000202178955078125,0.000561360317527182
473,262144,262144,61,0.000232696533203125,0.0003063270401730822
474,262144,262144,47,0.000179290771484375,0.00034396467114250484
475,262144,262144,40,0.000152587890625,2.2177343662388438e-05
476,262144,262144,49,0.000186920166015625,0.0016436710676046573
477,262144,262144,57,0.000217437744140625,0.0002880983674526938
478,262144,262144,56,0.000213623046875,0.0005680674823431708
479,262144,262144,81,0.000308990478515625,6.134134601398777e-05
480,262144,262144,58,0.00022125244140625,0.0016128718392731667
481,262144,262144,50,0.00019073486328125,5.6634026479596145e-06
482,262144,262144,54,0.00020599365234375,4.660281362367513e-06
483,262144,262144,53,0.000202178955078125,6.923360540356249e-05
484,262144,262144,43,0.000164031982421875,7.766664017516689e-05
485,262144,262144,49,0.000186920166015625,0.00020143669972760847
486,262144,262144,65,0.000247955322265625,2.1908779943347056e-05
487,262144,262144,57,0.000217437744140625,0.00040501790530500514
488,262144,262144,66,0.00025177001953125,6.732541613629905e-05
489,262144,262144,66,0.00025177001953125,0.00021470674704748838
490,262144,262144,56,0.000213623046875,0.00019313388211594784
491,262144,262144,57,0.000217437744140625,0.00045872838463068
492,262144,262144,49,0.000186920166015625,0.00012084236246545643
493,262144,262144,69,0.000263214111328125,0.0002227411890303177
494,262144,262144,46,0.00017547607421875,7.579730594242662e-05
495,262144,262144,52,0.0001983642578125,0.00025717610086006815
496,262144,262144,49,0.000186920166015625,0.0002297636664652103
497,262144,262144,57,0.000217437744140625,0.00035667026985186645
498,262144,262144,58,0.00022125244140625,5.471552956937131e-06
499,262144,262144,55,0.000209808349609375,0.000988744427515842
500,262144,262144,53,0.000202178955078125,0.00023801375229748345
501,262144,262144,42,0.00016021728515625,0.0005195585498498634
502,262144,262144,69,0.000263214111328125,0.00012851859034856972
503,262144,262144,54,0.00020599365234375,9.083327418535347e-05
504,262144,262144,58,0.00022125244140625,0.0003124884870708833
505,262144,262144,58,0.00022125244140625,0.00039494147394592005
506,262144,262144,49,0.000186920166015625,0.00011836044683399827
507,262144,262144,50,0.00019073486328125,0.0005000082678365825
508,262144,262144,61,0.000232696533203125,0.0005911206115747358
509,262144,262144,61,0.000232696533203125,0.0006769977930887183
510,262144,262144,48,0.00018310546875,0.0006417797393225566
511,262144,262144,56,0.000213623046875,7.977124853808526e-05
512,262144,262144,55,0.000209808349609375,0.0005360951871840047
513,262144,262144,56,0.000213623046875,0.0001197545629127994
514,262144,262144,49,0.000186920166015625,0.0003370072734452112
515,262144,262144,55,0.000209808349609375,4.568369739832434e-06
516,262144,262144,55,0.000209808349609375,0.0009634279688743863
517,262144,262144,48,0.00018310546875,0.00012778352345144128
518,262144,262144,51,0.000194549560546875,2.7544973710158516e-05
519,262144,262144,62,0.00023651123046875,0.00025920449198602036
520,262144,262144,57,0.000217437744140625,0.00015629970402408766
521,262144,262144,69,0.000263214111328125,1.8027832804135002e-05
522,262144,262144,61,0.000232696533203125,0.00011822742325162672
523,262144,262144,59,0.000225067138671875,7.730209209633188e-05
524,262144,262144,54,0.00020599365234375,0.00048664231412143266
525,262144,262144,42,0.00016021728515625,3.190882971426667e-05
526,262144,262144,56,0.000213623046875,0.00019329345562368871
527,262144,262144,50,0.00019073486328125,8.346615836618554e-05
528,262144,262144,42,0.00016021728515625,0.00011067258802888169
529,262144,262144,62,0.00023651123046875,1.4038029370277982e-05
530,262144,262144,60,0.0002288818359375,0.0005139693795201961
531,262144,262144,49,0.000186920166015625,0.000260224596019043
532,262144,262144,64,0.000244140625,0.0003278110677242818
533,262144,262144,51,0.000194549560546875,0.00047425844439641374
534,262144,262144,52,0.0001983642578125,6.997643312400825e-05
535,262144,262144,56,0.000213623046875,0.0009060293085521032
536,262144,262144,50,0.00019073486328125,0.00044923283785114343
537,262144,262144,64,0.000244140625,0.0002759672864527385
538,262144,262144,58,0.00022125244140625,0.0011897559874036734
539,262144,262144,71,0.000270843505859375,0.00013204886559337048
540,262144,262144,60,0.0002288818359375,0.00019202437333443179
541,262144,262144,58,0.00022125244140625,0.00014065149075204175
542,262144,262144,41,0.000156402587890625,0.00019011932316703728
543,262144,262144,57,0.000217437744140625,0.0007685255561502569
544,262144,262144,63,0.000240325927734375,7.487055227350936e-05
545,262144,262144,62,0.00023651123046875,1.373787275826821e-05
546,262144,262144,76,0.0002899169921875,0.0003731478713333569
547,262144,262144,52,0.0001983642578125,1.9622636686866812e-05
548,262144,262144,55,0.000209808349609375,0.00035645896097014074
549,262144,262144,56,0.000213623046875,0.0012099708667492326
550,262144,262144,76,0.0002899169921875,9.421493508909862e-06
551,262144,262144,53,0.000202178955078125,0.000816324953175851
552,262144,262144,65,0.000247955322265625,2.1379330895632265e-05
553,262144,262144,52,0.0001983642578125,5.331295114596735e-05
554,262144,262144,69,0.000263214111328125,0.00011856676769217422
555,262144,262144,57,0.000217437744140625,0.00016008737618911084
556,262144,262144,58,0.00022125244140625,2.531741398459353e-05
557,262144,262144,50,0.00019073486328125,0.0003958067431413248
558,262144,262144,58,0.00022125244140625,5.1960069669565456e-05
559,262144,262144,67,0.000255584716796875,0.00018410618344311125
560,262144,262144,59,0.000225067138671875,7.965423855393894e-06
561,262144,262144,58,0.00022125244140625,9.483034227919518e-05
562,262144,262144,61,0.000232696533203125,6.663094284475868e-05
563,262144,262144,53,0.000202178955078125,0.00023850864714325404
564,262144,262144,60,0.0002288818359375,2.6768454359116234e-05
565,262144,262144,44,0.0001678466796875,0.0003625110035900825
566,262144,262144,52,0.0001983642578125,0.0004327572813760394
567,262144,262144,66,0.00025177001953125,1.9003323637356573e-05
568,262144,262144,55,0.000209808349609375,0.0002366903551467292
569,262144,262144,49,0.000186920166015625,0.00016266527153829813
570,262144,262144,53,0.000202178955078125,0.0008996469072781732
571,262144,262144,58,0.00022125244140625,0.0005288308609734393
572,262144,262144,60,0.0002288818359375,0.0001529577852745767
573,262144,262144,57,0.000217437744140625,0.000127679219831478
574,262144,262144,55,0.000209808349609375,0.00032978266372429843
575,262144,262144,56,0.000213623046875,0.0006556095198746448
576,262144,262144,47,0.000179290771484375,2.320524556931325e-05
577,262144,262144,54,0.00020599365234375,4.1226087558410285e-05
578,262144,262144,40,0.000152587890625,0.0010696945408559255
579,262144,262144,44,0.0001678466796875,0.0007518126410201997
580,262144,262144,51,0.000194549560546875,0.00043470983477145175
581,262144,262144,60,0.0002288818359375,0.0002465932201969334
582,262144,262144,48,0.00018310546875,0.00018073404484519884
583,262144,262144,56,0.000213623046875,0.0002517638144814427
584,262144,262144,61,0.000232696533203125,0.00024034851367282783
585,262144,262144,49,0.000186920166015625,8.334087101591336e-05
586,262144,262144,53,0.000202178955078125,0.00010500055901241367
587,262144,262144,54,0.00020599365234375,0.00041709318417737506
588,262144,262144,47,0.000179290771484375,3.995038998660938e-05
589,262144,262144,66,0.00025177001953125,0.00014931893844427613
590,262144,262144,59,0.000225067138671875,0.0003646406370252375
591,262144,262144,53,0.000202178955078125,0.00020893710968605816
592,262144,262144,61,0.000232696533203125,0.0003060111509336494
593,262144,262144,55,0.000209808349609375,0.0002995471450364384
594,262144,262144,54,0.00020599365234375,5.6874661825467854e-05
595,262144,262144,48,0.00018310546875,0.00028253000290567876
596,262144,262144,52,0.0001983642578125,0.00012926039843619286
597,262144,262144,51,0.000194549560546875,3.4967521293172155e-05
598,262144,262144,64,0.000244140625,0.00011793449301578107
599,262144,262144,56,0.000213623046875,0.0004570419203158149
600,262144,262144,57,0.000217437744140625,3.716305784351448e-05
601,262144,262144,44,0.0001678466796875,0.0003918248467484897
602,262144,262144,56,0.000213623046875,9.185186297111514e-05
603,262144,262144,56,0.000213623046875,0.00015556330805854834
604,262144,262144,55,0.000209808349609375,0.00010687858513480641
605,262144,262144,48,0.00018310546875,0.00015263666711007318
606,262144,262144,49,0.000186920166015625,0.0006174043810693863
607,262144,262144,52,0.0001983642578125,1.3379425942039447e-05
608,262144,262144,56,0.000213623046875,3.378371014139958e-05
609,262144,262144,46,0.00017547607421875,0.001497335526724708
610,262144,262144,58,0.00022125244140625,0.0002855588938113218
611,262144,262144,47,0.000179290771484375,0.0001660212137302164
612,262144,262144,56,0.000213623046875,0.00021317422740074754
613,262144,262144,53,0.000202178955078125,0.0004985403847792558
614,262144,262144,54,0.00020599365234375,0.0007750280754188488
615,262144,262144,52,0.0001983642578125,0.0011987805518542949
616,262144,262144,56,0.000213623046875,0.0009500471883643336
617,262144,262144,50,0.00019073486328125,0.00013359948278557354
618,262144,262144,42,0.00016021728515625,0.00013010303049698635
619,262144,262144,71,0.000270843505859375,6.853267076989411e-05
620,262144,262144,51,0.000194549560546875,0.0006237585061712458
621,262144,262144,59,0.000225067138671875,0.00017274408853618084
622,262144,262144,58,0.00022125244140625,0.00027516224404333656
623,262144,262143,57,0.000217437744140625,8.00989275351327e-07
624,262144,262144,68,0.0002593994140625,0.0003457260163735043
625,262144,262144,60,0.0002288818359375,0.0006299654647166086
626,262144,262144,45,0.000171661376953125,0.0001915246639840884
627,262144,262144,60,0.0002288818359375,0.00015826564102150442
628,262144,262144,48,0.00018310546875,0.00032911983732941685
629,262144,262144,65,0.000247955322265625,0.00045911605399617805
630,262144,262144,58,0.00022125244140625,0.000244059410186237
631,262144,262144,62,0.00023651123046875,0.0002403474914249859
632,262144,262144,59,0.000225067138671875,6.736576432286867e-05
633,262144,262144,59,0.000225067138671875,0.0004900530623088706
634,262144,262144,60,0.0002288818359375,0.0001183716228574383
635,262144,262144,52,0.0001983642578125,0.0007439440493566263
636,262144,262144,59,0.000225067138671875,0.00010064570694323649
637,262144,262144,50,0.00019073486328125,0.00028283097843884164
638,262144,262144,49,0.000186920166015625,0.0003081437715892754
639,262144,262144,61,0.000232696533203125,0.0001624914670030897
640,262144,262144,59,0.000225067138671875,6.522371214501277e-05
641,262144,262144,51,0.000194549560546875,0.000214675539668141
642,262144,262144,54,0.00020599365234375,0.00019600972344924195
643,262144,262144,52,0.0001983642578125,4.413488727461612e-05
644,262144,262144,54,0.00020599365234375,0.00017275994728871424
645,262144,262144,52,0.0001983642578125,0.00018410154844761273
646,262144,262144,49,0.000186920166015625,0.0004417241650469528
647,262144,262144,44,0.0001678466796875,0.0004460402776051975
648,262144,262144,44,0.0001678466796875,0.0005838982605068654
649,262144,262144,51,0.000194549560546875,6.307818068895799e-05
650,262144,262144,59,0.000225067138671875,0.001462034547423663
651,262144,262144,55,0.000209808349609375,0.00036342903117825287
652,262144,262144,58,0.00022125244140625,8.769394344487758e-05
653,262144,262144,54,0.00020599365234375,0.0003090307345154919
654,262144,262144,52,0.0001983642578125,0.00039455781407871093
655,262144,262144,55,0.000209808349609375,0.00048124600435728304
656,262144,262144,67,0.000255584716796875,0.00012119041762281846
657,262144,262144,54,0.00020599365234375,8.319752100205413e-05
658,262144,262144,56,0.000213623046875,0.00021708145502419285
659,262144,262144,57,0.000217437744140625,1.6633098584462047e-05
660,262144,262144,59,0.000225067138671875,7.980758471859417e-06
661,262144,262144,55,0.000209808349609375,0.0004978385404363905
662,262144,262144,53,0.000202178955078125,0.00039454169571762066
663,262144,262144,63,0.000240325927734375,0.0005711087229318679
664,262144,262144,52,0.0001983642578125,0.0008087080284895354
665,262144,262144,58,0.00022125244140625,0.0005515732083825053
666,262144,262144,71,0.000270843505859375,0.00025540381544275625
667,262144,262144,56,0.000213623046875,0.0002857177771471431
668,262144,262144,50,0.00019073486328125,0.0020354066877523724
669,262144,262144,73,0.000278472900390625,0.00023673732095885747
670,262144,262144,44,0.0001678466796875,3.236943065809683e-05
671,262144,262144,46,0.00017547607421875,0.00015710034736016176
672,262144,262144,48,0.00018310546875,0.00048402414515691383
673,262144,262144,53,0.000202178955078125,0.0003560602629262277
674,262144,262144,42,0.00016021728515625,7.092609484393719e-06
675,262144,262144,47,0.000179290771484375,0.0005909732672697565
676,262144,262144,58,0.00022125244140625,0.00029155369579791923
677,262144,262144,67,0.000255584716796875,0.00017842237069798372
678,262144,262144,57,0.000217437744140625,0.0003380529800180998
679,262144,262144,61,0.000232696533203125,0.00015060139639988535
680,262144,262144,60,0.0002288818359375,0.000824265602855867
681,262144,262144,56,0.000213623046875,0.001068805465314293
682,262144,262144,54,0.00020599365234375,0.0015684936536701777
683,262144,262144,57,0.000217437744140625,0.0002713681869286333
684,262144,262144,56,0.000213623046875,0.00012938766313719263
685,262144,262144,50,0.00019073486328125,2.6816715410937775e-05
686,262144,262144,49,0.000186920166015625,8.146858225077658e-05
687,262144,262144,60,0.0002288818359375,0.0007091665835174954
688,262144,262144,50,0.00019073486328125,0.0005634782966117413
689,262144,262144,51,0.000194549560546875,0.00042858020065361657
690,262144,262144,55,0.000209808349609375,5.871505928234377e-05
691,262144,262144,59,0.000225067138671875,9.896087986760449e-05
692,262144,262144,52,0.0001983642578125,0.0002420687713302616
693,262144,262144,54,0.00020599365234375,3.756391171316764e-05
694,262144,262144,71,0.000270843505859375,6.197398330765047e-05
695,262144,262144,56,0.000213623046875,1.8640050198914793e-05
696,262144,262144,70,0.00026702880859375,0.0006305385889791015
697,262144,262144,44,0.0001678466796875,0.00016232374763136548
698,262144,262144,48,0.00018310546875,0.0003101434017693805
699,262144,262144,63,0.000240325927734375,0.0004303789103126121
700,262144,262144,49,0.000186920166015625,0.00032738356987849215
701,262144,262144,55,0.000209808349609375,0.0002726921560740614
702,262144,262144,48,0.00018310546875,3.605531056671829e-05
703,262144,262144,47,0.000179290771484375,0.00017370293192842112
704,262144,262144,58,0.00022125244140625,0.0006901884100554145
705,262144,262144,47,0.000179290771484375,0.0004426243322392942
706,262144,262144,47,0.000179290771484375,0.0005449617033952414
707,262144,262144,56,0.000213623046875,0.0001891650842842374
708,262144,262144,55,0.000209808349609375,0.0013244161263614718
709,262144,262144,49,0.000186920166015625,0.00012206934383440782
710,262144,262144,56,0.000213623046875,0.001012357286439558
711,262144,262144,50,0.00019073486328125,0.00010797008237362071
712,262144,262144,57,0.000217437744140625,0.0019043539656629083
713,262144,262144,55,0.000209808349609375,0.0009722699546470537
714,262144,262144,63,0.000240325927734375,0.0005370488988178934
715,262144,262144,56,0.000213623046875,0.0004048526430813215
716,262144,262144,47,0.000179290771484375,0.0003625199953674052
717,262144,262144,58,0.00022125244140625,0.0002599691654894265
718,262144,262144,47,0.000179290771484375,0.0014941256937868186
719,262144,262144,58,0.00022125244140625,3.36093777009161e-05
720,262144,262144,53,0.000202178955078125,0.0010898009249284968
721,262144,262144,60,0.0002288818359375,0.0003272437709638254
722,262144,262144,56,0.000213623046875,0.00013464778570604352
723,262144,262144,46,0.00017547607421875,0.0020347137996117315
724,262144,262144,69,0.000263214111328125,1.0759269990501252e-06
725,262144,262144,44,0.0001678466796875,0.00021757248454568057
726,262144,262144,54,0.00020599365234375,0.00018121899561140964
727,262144,262144,55,0.000209808349609375,3.4842315901784104e-05
728,262144,262144,58,0.00022125244140625,8.862374424745134e-05
729,262144,262144,59,0.000225067138671875,0.0003475016975142964
730,262144,262144,52,0.0001983642578125,0.00021445851075019284
731,262144,262144,56,0.000213623046875,0.00034898998954946414
732,262144,262144,59,0.000225067138671875,5.306129429638595e-05
733,262144,262144,47,0.000179290771484375,0.0004338692914545028
734,262144,262144,50,0.00019073486328125,0.00021904047143017635
735,262144,262144,56,0.000213623046875,7.251376627248618e-05
736,262144,262144,54,0.00020599365234375,0.0002866109989483334
737,262144,262144,55,0.000209808349609375,0.00014448893359686465
738,262144,262144,68,0.0002593994140625,0.00023420312737076898
739,262144,262144,42,0.00016021728515625,0.00027498132664471875
740,262144,262144,56,0.000213623046875,0.00022341298629524609
741,262144,262144,51,0.000194549560546875,0.00036219325503239475
742,262144,262144,57,0.000217437744140625,0.0008391435798953406
743,262144,262144,66,0.00025177001953125,0.00021139031996053603
744,262144,262144,46,0.00017547607421875,1.4136827299893184e-06
745,262144,262144,63,0.000240325927734375,0.0002097164965906284
746,262144,262144,47,0.000179290771484375,0.00021293675870270867
747,262144,262144,51,0.000194549560546875,0.0009586530221199485
748,262144,262144,58,0.00022125244140625,0.0005011142049042849
749,262144,262144,61,0.000232696533203125,2.8645810232097446e-05
750,262144,262144,50,0.00019073486328125,0.00039798724721484824
751,262144,262144,60,0.0002288818359375,0.00042585738126321715
752,262144,262144,64,0.000244140625,0.0006149891173605759
753,262144,262144,67,0.000255584716796875,0.0003029009992707721
754,262144,262144,48,0.00018310546875,0.0017887352858581007
755,262144,262144,55,0.000209808349609375,0.0001777058317287139
756,262144,262144,48,0.00018310546875,0.001253089815779651
757,262144,262144,49,0.000186920166015625,7.010489728198621e-05
758,262144,262144,45,0.000171661376953125,0.00040294649264138727
759,262144,262144,66,0.00025177001953125,0.0002069425213671039
760,262144,262144,56,0.000213623046875,0.0007863823297342698
761,262144,262144,69,0.000263214111328125,0.00034443500552838735
762,262144,262144,61,0.000232696533203125,0.00013291241939739074
763,262144,262144,57,0.000217437744140625,0.0005760717440790319
764,262144,262144,61,0.000232696533203125,0.000612880346451572
765,262144,262144,55,0.000209808349609375,0.00016277901079519985
766,262144,262144,70,0.00026702880859375,0.0006836308550250969
767,262144,262144,59,0.000225067138671875,0.0004978030819415835
768,262144,262144,52,0.0001983642578125,0.00046206549059646385
769,262144,262144,61,0.000232696533203125,0.0006166653734409611
770,262144,262144,55,0.000209808349609375,7.359133335538282e-05
771,262144,262144,60,0.0002288818359375,0.000622541616668526
772,262144,262144,55,0.000209808349609375,5.173352836917999e-05
773,262144,262144,64,0.000244140625,0.00017517456689430944
774,262144,262144,49,0.000186920166015625,0.0007720495437808506
775,262144,262144,48,0.00018310546875,1.554382566570922e-05
776,262144,262144,68,0.0002593994140625,9.097825251869196e-05
777,262144,262144,51,0.000194549560546875,0.0001365309099270462
778,262144,262144,53,0.000202178955078125,0.0002229502071624534
779,262144,262144,60,0.0002288818359375,0.00033383823400834345
780,262144,262144,53,0.000202178955078125,0.00026596526182243174
781,262144,262144,67,0.000255584716796875,0.00016823582558966876
782,262144,262144,63,0.000240325927734375,5.8189927028662325e-05
783,262144,262144,50,0.00019073486328125,1.3479359288748327e-05
784,262144,262144,55,0.000209808349609375,0.0006464669080801233
785,262144,262144,59,0.000225067138671875,6.465251737441946e-05
786,262144,262144,52,0.0001983642578125,0.0010443266162964981
787,262144,262144,56,0.000213623046875,0.00011517424792684139
788,262144,262144,49,0.000186920166015625,0.000360216478889841
789,262144,262144,61,0.000232696533203125,9.653328206793432e-06
790,262144,262144,56,0.000213623046875,8.071015724664399e-05
791,262144,262144,68,0.0002593994140625,0.00031281404794825107
792,262144,262144,58,0.00022125244140625,0.00039379373723469335
793,262144,262144,51,0.000194549560546875,0.0003552228925776113
794,262144,262144,55,0.000209808349609375,0.00019346734266423304
795,262144,262144,53,0.000202178955078125,0.00020930593818824228
796,262144,262144,62,0.00023651123046875,4.676890454824445e-05
797,262144,262144,47,0.000179290771484375,0.00017385959241855709
798,262144,262144,55,0.000209808349609375,0.00012040751082298407
799,262144,262144,47,0.000179290771484375,0.0009523036825767051
800,262144,262144,67,0.000255584716796875,0.0003957192666261822
801,262144,262144,47,0.000179290771484375,0.0008732100506894103
802,262144,262144,56,0.000213623046875,2.0453885951843276e-05
803,262144,262144,60,0.0002288818359375,6.210531360562044e-05
804,262144,262144,48,0.00018310546875,9.32260341561797e-05
805,262144,262144,68,0.0002593994140625,0.0008682135637103627
806,262144,262144,63,0.000240325927734375,8.6287720085787e-05
807,262144,262144,52,0.0001983642578125,0.00018025650511166447
808,262144,262144,57,0.000217437744140625,0.0007527696476030687
809,262144,262144,66,0.00025177001953125,0.00010275846707674674
810,262144,262144,54,0.00020599365234375,1.8903108139012303e-05
811,262144,262144,52,0.0001983642578125,0.0004334449643070837
812,262144,262144,46,0.00017547607421875,9.171037126831649e-05
813,262144,262144,44,0.0001678466796875,0.0003410532272636324
814,262144,262144,51,0.000194549560546875,8.653154617732639e-06
815,262144,262144,58,0.00022125244140625,0.0007215841176357873
816,262144,262144,70,0.00026702880859375,0.00012489523962733173
817,262144,262144,50,0.00019073486328125,1.2351220108008931e-05
818,262144,262144,58,0.00022125244140625,0.0001296627718405663
819,262144,262144,46,0.00017547607421875,2.3619000310004523e-05
820,262144,262144,54,0.00020599365234375,1.7232442208747756e-06
821,262144,262144,50,0.00019073486328125,0.00041486048205019443
822,262144,262144,52,0.0001983642578125,4.7364264205373985e-05
823,262144,262144,56,0.000213623046875,0.0008216566839149841
824,262144,262144,56,0.000213623046875,0.00019436421428897788
825,262144,262144,68,0.0002593994140625,0.0002910736943746439
826,262144,262144,62,0.00023651123046875,3.646715321403704e-05
827,262144,262144,63,0.000240325927734375,3.9961609965777356e-05
828,262144,262144,41,0.000156402587890625,0.0004334582651857044
829,262144,262144,47,0.000179290771484375,0.0004941649969567585
830,262144,262144,59,0.000225067138671875,0.0002844034363373993
831,262144,262144,58,0.00022125244140625,0.0004685345901636051
832,262144,262144,75,0.000286102294921875,0.00035642679187786186
833,262144,262144,52,0.0001983642578125,0.0012207335319323054
834,262144,262144,57,0.000217437744140625,0.0003794763246380839
835,262144,262144,57,0.000217437744140625,9.126637918832614e-05
836,262144,262144,48,0.00018310546875,0.0005089047140847125
837,262144,262144,47,0.000179290771484375,7.366825162646862e-05
838,262144,262144,52,0.0001983642578125,0.00011180465809768059
839,262144,262144,57,0.000217437744140625,0.00026045201274293994
840,262144,262144,55,0.000209808349609375,0.0002792042080836943
841,262144,262144,60,0.0002288818359375,0.0004014764039479424
842,262144,262144,60,0.0002288818359375,0.0001069678520779771
843,262144,262144,46,0.00017547607421875,0.0001299256200761878
844,262144,262144,60,0.0002288818359375,0.0007098706431842849
845,262144,262144,63,0.000240325927734375,0.00031339841591426776
846,262144,262144,68,0.0002593994140625,6.293073662222426e-05
847,262144,262144,61,0.000232696533203125,0.0006585707963289167
848,262144,262144,58,0.00022125244140625,9.144314006137577e-05
849,262144,262144,59,0.000225067138671875,0.0002996655250466773
850,262144,262144,50,0.00019073486328125,6.623855943099777e-05
851,262144,262144,58,0.00022125244140625,0.0006121832318752851
852,262144,262144,63,0.000240325927734375,0.0007855375837884093
853,262144,262144,51,0.000194549560546875,0.0004518041926118155
854,262144,262144,64,0.000244140625,0.00029380446617177647
855,262144,262144,41,0.000156402587890625,0.00013947663026869783
856,262144,262144,58,0.00022125244140625,0.00022960990056097863
857,262144,262144,58,0.00022125244140625,0.00038116161974932616
858,262144,262144,65,0.000247955322265625,0.00045414323559223035
859,262144,262144,61,0.000232696533203125,2.1031939230642394e-05
860,262144,262144,53,0.000202178955078125,9.283483234212575e-05
861,262144,262144,58,0.00022125244140625,0.00034044939785915496
862,262144,262144,54,0.00020599365234375,9.154172478842426e-05
863,262144,262144,59,0.000225067138671875,0.00020603154662413026
864,262144,262144,62,0.00023651123046875,6.915660149764413e-05
865,262144,262144,54,0.00020599365234375,0.0005738292404828815
866,262144,262144,60,0.0002288818359375,0.0002823208648032871
867,262144,262144,49,0.000186920166015625,0.000274837553948748
868,262144,262144,57,0.000217437744140625,0.00020029115991793134
869,262144,262144,58,0.00022125244140625,0.00017135705299375914
870,262144,262144,59,0.000225067138671875,0.0002498425946508842
871,262144,262144,48,0.00018310546875,0.0002828532667280559
872,262144,262144,59,0.000225067138671875,0.0003380460901427629
873,262144,262144,53,0.000202178955078125,4.2841469271248656e-05
874,262144,262144,55,0.000209808349609375,0.0008183368458545281
875,262144,262144,61,0.000232696533203125,0.0009124404667062436
876,262144,262144,59,0.000225067138671875,0.0007736447533948088
877,262144,262144,64,0.000244140625,1.024339942334862e-05
878,262144,262144,58,0.00022125244140625,0.00012216356192529254
879,262144,262144,48,0.00018310546875,5.47816951665947e-05
880,262144,262144,66,0.00025177001953125,0.000398202561085359
881,262144,262144,48,0.00018310546875,0.0006921105786397153
882,262144,262144,53,0.000202178955078125,0.00046826424462409477
883,262144,262144,57,0.000217437744140625,0.00047380752205827825
884,262144,262144,64,0.000244140625,0.0013274644362095689
885,262144,262144,53,0.000202178955078125,0.00020057996938604994
886,262144,262144,54,0.00020599365234375,0.00022271991676836578
887,262144,262144,50,0.00019073486328125,0.0007064232287437022
888,262144,262144,63,0.000240325927734375,4.4359907317659264e-05
889,262144,262144,62,0.00023651123046875,0.0001446589501050699
890,262144,262144,53,0.000202178955078125,0.0002507678459726659
891,262144,262144,52,0.0001983642578125,0.0009243189072962732
892,262144,262144,43,0.000164031982421875,0.0003510772885590985
893,262144,262144,60,0.0002288818359375,0.00034923696522004555
894,262144,262144,52,0.0001983642578125,2.770166752452674e-05
895,262144,262144,63,0.000240325927734375,0.00041786642324925793
896,262144,262144,49,0.000186920166015625,5.604779348744593e-05
897,262144,262144,45,0.000171661376953125,6.122167399702505e-07
898,262144,262144,58,0.00022125244140625,0.00013031430117926845
899,262144,262144,45,0.000171661376953125,9.729189943707972e-05
900,262144,262144,51,0.000194549560546875,0.00015545236696778986
901,262144,262144,48,0.00018310546875,0.00020697810397374283
902,262144,262144,58,0.00022125244140625,0.0003605177270045168
903,262144,262144,55,0.000209808349609375,0.0007390115086072235
904,262144,262144,66,0.00025177001953125,0.000445059385810076
905,262144,262144,48,0.00018310546875,0.00010947696707863663
906,262144,262144,57,0.000217437744140625,0.0006380479039294062
907,262144,262144,62,0.00023651123046875,0.00040998642006950803
908,262144,262144,56,0.000213623046875,0.0005084582555410222
909,262144,262144,56,0.000213623046875,0.000296591010226388
910,262144,262144,45,0.000171661376953125,0.0009120987079140885
911,262144,262144,65,0.000247955322265625,0.00040793325519117296
912,262144,262144,57,0.000217437744140625,0.000247183141875551
913,262144,262144,55,0.000209808349609375,8.894299973638553e-06
914,262144,262144,60,0.0002288818359375,0.00010380361647577274
915,262144,262144,60,0.0002288818359375,0.0003792018013508702
916,262144,262144,56,0.000213623046875,0.0002465844580203935
917,262144,262144,54,0.00020599365234375,0.0004196931906488288
918,262144,262144,40,0.000152587890625,5.3207954105571886e-05
919,262144,262144,55,0.000209808349609375,0.001157678509285942
920,262144,262144,51,0.000194549560546875,0.00038875652123127047
921,262144,262144,60,0.0002288818359375,9.654758149091336e-05
922,262144,262144,57,0.000217437744140625,2.2855450835690405e-05
923,262144,262144,66,0.00025177001953125,0.0002103760736638094
924,262144,262144,39,0.000148773193359375,0.000255278293771255
925,262144,262144,53,0.000202178955078125,0.00029148606503781593
926,262144,262144,48,0.00018310546875,0.0009736260162538368
927,262144,262144,55,0.000209808349609375,0.0006294526012211588
928,262144,262144,59,0.000225067138671875,0.0005249124436592645
929,262144,262144,59,0.000225067138671875,0.000507719872914203
930,262144,262144,51,0.000194549560546875,0.0009676738959956133
931,262144,262144,45,0.000171661376953125,0.0021521597897380396
932,262144,262144,42,0.00016021728515625,0.0007796571383102968
933,262144,262144,54,0.00020599365234375,0.0009995187009539386
934,262144,262144,58,0.00022125244140625,1.5341143721814277e-05
935,262144,262144,46,0.00017547607421875,0.0007949799474527008
936,262144,262144,56,0.000213623046875,0.0003216320808465678
937,262144,262144,39,0.000148773193359375,3.669158150110263e-05
938,262144,262144,47,0.000179290771484375,0.0006293506311307873
939,262144,262144,70,0.00026702880859375,1.4759487223736656e-05
940,262144,262144,54,0.00020599365234375,0.0006125416807427619
941,262144,262144,51,0.000194549560546875,0.00041339888504765554
942,262144,262144,60,0.0002288818359375,0.00019842381940127218
943,262144,262144,52,0.0001983642578125,0.0007563442342186644
944,262144,262144,42,0.00016021728515625,0.0006811434709232955
945,262144,262144,56,0.000213623046875,0.00044736904340081374
946,262144,262144,46,0.00017547607421875,7.359741476098414e-05
947,262144,262144,55,0.000209808349609375,0.00032641833367019757
948,262144,262144,58,0.00022125244140625,0.00010983566232347641
949,262144,262144,48,0.00018310546875,0.0017586188230420685
